numero_processo,tribunal,segmento,classe_codigo,classe_nome,assunto_codigo,assunto_nome,data_ajuizamento,valor_causa,grau,orgao_julgador,municipio_ibge,n_movimentos,label
00001568620235110151,TRT11,trabalho,12228,Protesto,13771,intervalo Interjonadas,2023-04-25,0,G1,Vara do Trabalho de Itacoatiara,1301902,11,0
00001577120235110151,TRT11,trabalho,193,Produção Antecipada da Prova,13772,Intervalo Intrajornada,2023-04-25,0,G1,Vara do Trabalho de Itacoatiara,1301902,11,0
00004222320235110006,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13683,Divisor de Horas Extras,2023-05-01,0,G1,6ª Vara do Trabalho de Manaus,1302603,52,0
00003899120235110019,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2023-05-02,0,G1,19ª Vara do Trabalho de Manaus,1302603,95,0
00004029020235110019,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13406,Dispensa / Rescisão do Contrato de Trabalho ,2023-05-03,0,G1,19ª Vara do Trabalho de Manaus,1302603,136,0
00004054520235110019,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13390,Dano Moral / Material ,2023-05-04,0,G1,19ª Vara do Trabalho de Manaus,1302603,65,0
00004397420235110001,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-05-06,0,G1,1ª Vara do Trabalho de Manaus,1302603,44,0
00005736520235110013,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-05-06,0,G1,13ª Vara do Trabalho de Manaus,1302603,70,0
00004525220235110008,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2023-05-09,0,G1,18ª Vara do Trabalho de Manaus,1302603,125,0
00004559520235110011,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-05-11,0,G1,14ª Vara do Trabalho de Manaus,1302603,46,0
00004474520235110003,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13451,Guias do Seguro Desemprego ,2023-05-16,0,G1,3ª Vara do Trabalho de Manaus,1302603,144,0
00000672720235110551,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-05-16,0,G1,Vara do Trabalho de LAbrea,1302405,57,0
00004612320235110005,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-05-16,0,G1,5ª Vara do Trabalho de Manaus,1302603,46,0
00004793520235110008,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2023-05-16,0,G1,8ª Vara do Trabalho de Manaus,1302603,25,0
00006178420235110013,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2023-05-16,0,G1,13ª Vara do Trabalho de Manaus,1302603,150,0
00004716120235110007,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-05-19,0,G1,4ª Vara do Trabalho de Manaus,1302603,106,0
00004591120235110019,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2023-05-20,0,G1,19ª Vara do Trabalho de Manaus,1302603,184,1
00004626320235110019,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2023-05-21,0,G1,19ª Vara do Trabalho de Manaus,1302603,37,0
00004838120235110005,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2023-05-22,0,G1,19ª Vara do Trabalho de Manaus,1302603,64,0
00004991720235110011,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-05-24,0,G1,11ª Vara do Trabalho de Manaus,1302603,58,0
00005210520235110002,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13432,Férias / Gozo / Fruição ,2023-05-25,0,G1,2ª Vara do Trabalho de Manaus,1302603,45,0
00005340720235110001,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-05-26,0,G1,1ª Vara do Trabalho de Manaus,1302603,31,0
00005071820235110003,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2023-05-30,0,G1,3ª Vara do Trabalho de Manaus,1302603,91,0
00005633620235110008,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-03,0,G1,13ª Vara do Trabalho de Manaus,1302603,119,1
00005467320235110016,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-06-07,0,G1,16ª Vara do Trabalho de Manaus,1302603,59,0
00007301520235110053,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13716,CTPS,2023-06-09,0,G1,3ª Vara do Trabalho de Boa Vista,1400100,58,0
00005973220235110001,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2023-06-12,0,G1,1ª Vara do Trabalho de Manaus,1302603,167,0
00005640920235110012,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2023-06-12,0,G1,12ª Vara do Trabalho de Manaus,1302603,138,0
00001758320235110251,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-13,0,G1,Vara do Trabalho de Coari,1301209,229,1
00005630320235110019,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13722,Reconhecimento de Relação de Emprego,2023-06-17,0,G1,19ª Vara do Trabalho de Manaus,1302603,164,1
00005665520235110019,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-17,0,G1,16ª Vara do Trabalho de Manaus,1302603,43,0
00005945020235110010,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2023-06-19,0,G1,19ª Vara do Trabalho de Manaus,1302603,111,1
00006222420235110008,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-19,0,G1,8ª Vara do Trabalho de Manaus,1302603,167,0
00007502920235110013,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-20,0,G1,13ª Vara do Trabalho de Manaus,1302603,66,1
00006093720235110004,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-22,0,G1,4ª Vara do Trabalho de Manaus,1302603,49,0
00006168720235110017,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-22,0,G1,17ª Vara do Trabalho de Manaus,1302603,45,0
00006039720235110014,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2023-06-23,0,G1,2ª Vara do Trabalho de Manaus,1302603,51,0
00006536520235110001,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13732,Acúmulo de Função,2023-06-25,0,G1,1ª Vara do Trabalho de Manaus,1302603,40,0
00006215120235110004,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13390,Dano Moral / Material ,2023-06-26,0,G1,4ª Vara do Trabalho de Manaus,1302603,34,0
00006353820235110003,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-06-28,0,G1,3ª Vara do Trabalho de Manaus,1302603,65,0
00006107420235110019,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13390,Dano Moral / Material ,2023-06-28,0,G1,19ª Vara do Trabalho de Manaus,1302603,117,0
00006115920235110019,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2023-06-28,0,G1,19ª Vara do Trabalho de Manaus,1302603,82,0
00006526820235110005,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13683,Divisor de Horas Extras,2023-07-04,0,G1,5ª Vara do Trabalho de Manaus,1302603,80,0
00010090420235110052,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-07-04,0,G1,2ª Vara do Trabalho de Boa Vista,1400100,16,0
00006821520235110002,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-07-04,0,G1,2ª Vara do Trabalho de Manaus,1302603,53,0
00008083220235110013,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-07-05,0,G1,13ª Vara do Trabalho de Manaus,1302603,54,0
00006427920235110019,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-07-06,0,G1,19ª Vara do Trabalho de Manaus,1302603,59,0
00006802120235110010,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-07,0,G1,10ª Vara do Trabalho de Manaus,1302603,66,0
00006662520235110014,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-10,0,G1,14ª Vara do Trabalho de Manaus,1302603,76,1
00010714420235110052,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2023-07-13,0,G1,2ª Vara do Trabalho de Boa Vista,1400100,82,0
00007263720235110001,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-13,0,G1,1ª Vara do Trabalho de Manaus,1302603,73,0
00006843420235110018,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-14,0,G1,18ª Vara do Trabalho de Manaus,1302603,43,0
00006921120235110018,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-17,0,G1,14ª Vara do Trabalho de Manaus,1302603,46,0
00006947820235110018,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-07-18,0,G1,18ª Vara do Trabalho de Manaus,1302603,90,0
00007393320235110002,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2023-07-19,0,G1,2ª Vara do Trabalho de Manaus,1302603,39,0
00007025520235110018,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-20,0,G1,10ª Vara do Trabalho de Manaus,1302603,101,0
00007028220235110009,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-21,0,G1,9ª Vara do Trabalho de Manaus,1302603,59,0
00007471020235110002,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2023-07-21,0,G1,2ª Vara do Trabalho de Manaus,1302603,54,0
00001817220235110451,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13732,Acúmulo de Função,2023-07-24,0,G1,Vara do Trabalho de HumaitA,1301704,66,0
00010403520235110016,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-07-25,0,G1,14ª Vara do Trabalho de Manaus,1302603,54,0
00007555420235110012,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2023-07-28,0,G1,12ª Vara do Trabalho de Manaus,1302603,32,0
00007539020235110010,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-07-28,0,G1,16ª Vara do Trabalho de Manaus,1302603,38,0
00007746320235110011,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-07-31,0,G1,15ª Vara do Trabalho de Manaus,1302603,55,0
00007521120235110009,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2023-08-03,0,G1,9ª Vara do Trabalho de Manaus,1302603,229,0
00012377620235110052,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13707,Contrato Individual de Trabalho,2023-08-07,0,G1,2ª Vara do Trabalho de Boa Vista,1400100,61,1
00008294120235110002,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2023-08-14,0,G1,2ª Vara do Trabalho de Manaus,1302603,74,0
00008085920235110004,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-08-14,0,G1,4ª Vara do Trabalho de Manaus,1302603,50,0
00008178520235110015,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-08-16,0,G1,2ª Vara do Trabalho de Manaus,1302603,43,0
00008446220235110017,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13186,Horas Extras ,2023-08-21,0,G1,17ª Vara do Trabalho de Manaus,1302603,37,0
00008690520235110008,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13432,Férias / Gozo / Fruição ,2023-08-21,0,G1,8ª Vara do Trabalho de Manaus,1302603,52,0
00008551220235110011,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13748,Correção Monetária,2023-08-22,0,G1,11ª Vara do Trabalho de Manaus,1302603,53,0
00008238320235110018,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2023-08-22,0,G1,18ª Vara do Trabalho de Manaus,1302603,102,0
00008499020235110015,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-08-22,0,G1,7ª Vara do Trabalho de Manaus,1302603,54,0
00008788520235110001,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13748,Correção Monetária,2023-08-23,0,G1,1ª Vara do Trabalho de Manaus,1302603,40,0
00003203320235110351,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-08-24,0,G1,Vara do Trabalho de Tabatinga,1304062,73,1
00003211820235110351,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-08-24,0,G1,Vara do Trabalho de Tabatinga,1304062,71,1
00011641820235110016,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13748,Correção Monetária,2023-08-24,0,G1,1ª Vara do Trabalho de Manaus,1302603,34,0
00008864120235110008,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-08-24,0,G1,8ª Vara do Trabalho de Manaus,1302603,57,0
00008410720235110018,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,12948,Anulação / Nulidade de Ato ou Negócio Jurídico ,2023-08-25,0,G1,18ª Vara do Trabalho de Manaus,1302603,38,0
00008792220235110017,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-08-26,0,G1,7ª Vara do Trabalho de Manaus,1302603,37,0
00010196820235110013,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-08-26,0,G1,13ª Vara do Trabalho de Manaus,1302603,109,1
00008715120235110015,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-08-26,0,G1,9ª Vara do Trabalho de Manaus,1302603,63,0
00008561520235110005,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-08-26,0,G1,9ª Vara do Trabalho de Manaus,1302603,66,1
00008952420235110001,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-08-26,0,G1,1ª Vara do Trabalho de Manaus,1302603,83,1
00011746220235110016,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-08-28,0,G1,16ª Vara do Trabalho de Manaus,1302603,33,0
00008987620235110001,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13748,Correção Monetária,2023-08-28,0,G1,6ª Vara do Trabalho de Manaus,1302603,103,0
00002819820235110201,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-08-28,0,G1,Vara do Trabalho de Manacapuru,1302504,101,0
00008692020235110003,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-08-28,0,G1,14ª Vara do Trabalho de Manaus,1302603,69,1
00009771320235110015,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-09-08,0,G1,15ª Vara do Trabalho de Manaus,1302603,53,0
00010128520235110010,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-09-15,0,G1,3ª Vara do Trabalho de Manaus,1302603,52,0
00009781620235110009,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-09-15,0,G1,11ª Vara do Trabalho de Manaus,1302603,46,0
00009849320235110018,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2023-09-18,0,G1,18ª Vara do Trabalho de Manaus,1302603,54,0
00010408020235110001,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13451,Guias do Seguro Desemprego ,2023-09-18,0,G1,1ª Vara do Trabalho de Manaus,1302603,55,0
00010187120235110017,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2023-09-18,0,G1,9ª Vara do Trabalho de Manaus,1302603,85,1
00010250520235110004,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13732,Acúmulo de Função,2023-09-20,0,G1,13ª Vara do Trabalho de Manaus,1302603,55,0
00010030220235110018,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-09-21,0,G1,18ª Vara do Trabalho de Manaus,1302603,51,0
00010510920235110002,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2023-09-21,0,G1,2ª Vara do Trabalho de Manaus,1302603,54,0
00010337920235110004,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-09-22,0,G1,4ª Vara do Trabalho de Manaus,1302603,66,0
00010726720235110007,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2023-09-29,0,G1,19ª Vara do Trabalho de Manaus,1302603,50,0
00010632020235110003,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13186,Horas Extras ,2023-10-02,0,G1,16ª Vara do Trabalho de Manaus,1302603,91,0
00012076120235110013,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13748,Correção Monetária,2023-10-02,0,G1,13ª Vara do Trabalho de Manaus,1302603,150,0
00003888920235110251,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-10-02,0,G1,Vara do Trabalho de Coari,1301209,275,1
00010507320235110018,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13186,Horas Extras ,2023-10-03,0,G1,18ª Vara do Trabalho de Manaus,1302603,101,0
00010500320235110009,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,9ª Vara do Trabalho de Manaus,1302603,72,0
00010577720235110014,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,14ª Vara do Trabalho de Manaus,1302603,127,0
00010742220235110012,TRT11,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2023-10-04,0,G1,13ª Vara do Trabalho de Manaus,1302603,86,1
00011307320235110006,TRT11,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2023-10-04,0,G1,18ª Vara do Trabalho de Manaus,1302603,58,0
00010969520235110007,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,7ª Vara do Trabalho de Manaus,1302603,85,0
00010785920235110012,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,12ª Vara do Trabalho de Manaus,1302603,59,1
00011317320235110001,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,1ª Vara do Trabalho de Manaus,1302603,111,0
00010429320235110019,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,19ª Vara do Trabalho de Manaus,1302603,59,1
00010899420235110010,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,10ª Vara do Trabalho de Manaus,1302603,72,0
00010907920235110010,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,10ª Vara do Trabalho de Manaus,1302603,118,0
00012258220235110013,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,13ª Vara do Trabalho de Manaus,1302603,35,1
00010909720235110004,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,4ª Vara do Trabalho de Manaus,1302603,21,1
00010874820235110003,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,3ª Vara do Trabalho de Manaus,1302603,99,0
00010935220235110004,TRT11,trabalho,156,Cumprimento de sentença,13787,Adicional de Horas Extras,2023-10-04,0,G1,4ª Vara do Trabalho de Manaus,1302603,100,0
